ASIN,YEAR,MONTH,DAY,ORDER_FEATURE,DESCRIBE_FEATURE,STAR_FEATURE,,,,,,
B0007X749U,2022,3,5,4,Moisturizing,4.2,46:05.8,,,,,
B08PCLM61W,2022,3,5,1,Value for money,5,46:13.3,,,,,
B08PCLM61W,2022,3,5,2,Scent,4.7,46:13.3,,,,,
B08PCLM61W,2022,3,5,3,Softness,4.7,46:13.3,,,,,
B08PCLM61W,2022,3,5,4,Moisturizing,4.6,46:13.3,,,,,
B000W5K1E8,2022,3,5,1,Scent,4.5,46:21.4,,,,,
B000W5K1E8,2022,3,5,2,Moisturizing,4.3,46:21.4,,,,,
B000W5K1E8,2022,3,5,3,Value for money,4,46:21.4,,,,,
B006XMHPF2,2022,3,5,1,Softness,4.5,46:37.3,,,,,
B006XMHPF2,2022,3,5,2,Scent,4.2,46:37.3,,,,,
B006XMHPF2,2022,3,5,3,Moisturizing,4,46:37.3,,,,,
B006XMHPF2,2022,3,5,4,Volume control,3.8,46:37.3,,,,,
B006XMHPF2,2022,3,5,5,Value for money,3.7,46:37.3,,,,,
B009V0Z4T2,2022,3,5,1,Softness,4.5,46:45.2,,,,,
B009V0Z4T2,2022,3,5,2,Scent,4.4,46:45.2,,,,,
B009V0Z4T2,2022,3,5,3,Moisturizing,4.2,46:45.2,,,,,
B009V0Z4T2,2022,3,5,4,Value for money,4.2,46:45.2,,,,,
B0752FXRQJ,2022,3,5,1,Scent,4.4,46:53.3,,,,,
B0752FXRQJ,2022,3,5,2,Value for money,4.3,46:53.3,,,,,
B0752FXRQJ,2022,3,5,3,Volume control,4.2,46:53.3,,,,,
B01M0MO257,2022,3,5,1,Sheerness,4.6,47:01.3,,,,,
B01M0MO257,2022,3,5,2,Softness,4.6,47:01.3,,,,,
B01M0MO257,2022,3,5,3,Scent,4.5,47:01.3,,,,,
B01M0MO257,2022,3,5,4,Value for money,4.5,47:01.3,,,,,
B01M0MO257,2022,3,5,5,Moisturizing,3.6,47:01.3,,,,,
B01LWBWRZW,2022,3,5,1,Value for money,3.9,47:08.8,,,,,
B01LWBWRZW,2022,3,5,2,Volume control,3.7,47:08.8,,,,,
B07ND8DCP9,2022,3,5,1,Scent,4.5,47:16.9,,,,,
B07ND8DCP9,2022,3,5,2,Value for money,4.4,47:16.9,,,,,
B07ND8DCP9,2022,3,5,3,Moisturizing,4.4,47:16.9,,,,,
B07ND8DCP9,2022,3,5,4,Softness,3.9,47:16.9,,,,,
B07FTGWYDY,2022,3,5,1,Value for money,4.4,47:25.0,,,,,
B07FTGWYDY,2022,3,5,2,Scent,4.2,47:25.0,,,,,
B07FTGWYDY,2022,3,5,3,Moisturizing,4.1,47:25.0,,,,,
B01LF1S3A6,2022,3,5,1,Scent,5,47:31.5,,,,,
B01LF1S3A6,2022,3,5,2,Value for money,4,47:31.5,,,,,
B07QC43BXB,2022,3,5,1,Scent,4.2,47:41.0,,,,,
B07QC43BXB,2022,3,5,2,Softness,4.2,47:41.0,,,,,
B07QC43BXB,2022,3,5,3,Moisturizing,4.1,47:41.0,,,,,
B07QC43BXB,2022,3,5,4,Value for money,3.5,47:41.0,,,,,
B01MRIJ7IQ,2022,3,5,1,Scent,4.8,47:48.5,,,,,
B01MRIJ7IQ,2022,3,5,2,Moisturizing,4.8,47:48.5,,,,,
B07KRMDQDX,2022,3,5,1,Moisturizing,5,47:55.1,,,,,
B07KRMDQDX,2022,3,5,2,Volume control,5,47:55.1,,,,,
B07KRMDQDX,2022,3,5,3,Scent,4.6,47:55.1,,,,,
B07KRMDQDX,2022,3,5,4,Value for money,3.6,47:55.1,,,,,
B000MD65FO,2022,3,5,1,Scent,4.6,48:03.2,,,,,
B000MD65FO,2022,3,5,2,Comfort,4.4,48:03.2,,,,,
B000MD65FO,2022,3,5,3,Moisturizing,4.3,48:03.2,,,,,
B000MD65FO,2022,3,5,4,Softness,4.3,48:03.2,,,,,
B000MD65FO,2022,3,5,5,Value for money,4.3,48:03.2,,,,,
B08P5Y1TVK,2022,3,5,1,Moisturizing,4.5,48:10.9,,,,,
B08P5Y1TVK,2022,3,5,2,Scent,4.3,48:10.9,,,,,
B08P5Y1TVK,2022,3,5,3,Softness,4.2,48:10.9,,,,,
B08P5Y1TVK,2022,3,5,4,Volume control,3.6,48:10.9,,,,,
B08SSCH7YZ,2022,3,5,1,Softness,4.3,48:20.4,,,,,
B08SSCH7YZ,2022,3,5,2,Scent,4.3,48:20.4,,,,,
B08SSCH7YZ,2022,3,5,3,Value for money,4,48:20.4,,,,,
B07L9JP7PZ,2022,3,5,1,Moisturizing,4.3,48:27.4,,,,,
B07L9JP7PZ,2022,3,5,2,Scent,4.1,48:27.4,,,,,
B07L9JP7PZ,2022,3,5,3,Volume control,4,48:27.4,,,,,
B005NWMR56,2022,3,5,1,Value for money,4.4,48:34.6,,,,,
B005NWMR56,2022,3,5,2,Scent,4.4,48:34.6,,,,,
B019FGD0PG,2022,3,5,1,Scent,3.8,48:42.0,,,,,
B019FGD0PG,2022,3,5,2,Moisturizing,3.6,48:42.0,,,,,
B019FGD0PG,2022,3,5,3,Value for money,3.6,48:42.0,,,,,
B07C54P85Y,2022,3,5,1,Scent,4.6,48:51.1,,,,,
B07C54P85Y,2022,3,5,2,Softness,4.6,48:51.1,,,,,
B07C54P85Y,2022,3,5,3,Moisturizing,4.6,48:51.1,,,,,
B07C54P85Y,2022,3,5,4,Value for money,4.2,48:51.1,,,,,
B08LR3HN72,2022,3,5,1,Moisturizing,4.5,48:58.1,,,,,
B08LR3HN72,2022,3,5,2,Value for money,4.4,48:58.1,,,,,
B08LR3HN72,2022,3,5,3,Scent,4.2,48:58.1,,,,,
B08LR3HN72,2022,3,5,4,Easy to use,3.7,48:58.1,,,,,
B07FPVNPMY,2022,3,5,1,Scent,4.5,49:05.4,,,,,
B07FPVNPMY,2022,3,5,2,Value for money,4.4,49:05.4,,,,,
B07FPVNPMY,2022,3,5,3,Moisturizing,4.4,49:05.4,,,,,
B01J3BD0M6,2022,3,5,1,Accuracy,3.5,49:12.6,,,,,
B01J3BD0M6,2022,3,5,2,Value for money,3.1,49:12.6,,,,,
B01J3BD0M6,2022,3,5,3,Scent,2.9,49:12.6,,,,,
B01J3BD0M6,2022,3,5,4,Moisturizing,2.8,49:12.6,,,,,
B001P1ZEJK,2022,3,5,1,Moisturizing,4.5,49:25.2,,,,,
B001P1ZEJK,2022,3,5,2,Scent,4.5,49:25.2,,,,,
B001P1ZEJK,2022,3,5,3,Value for money,4.5,49:25.2,,,,,
B00HSZ4DGM,2022,3,5,1,Moisturizing,4.9,49:33.0,,,,,
B00HSZ4DGM,2022,3,5,2,Scent,4.8,49:33.0,,,,,
B00HSZ4DGM,2022,3,5,3,Value for money,4.5,49:33.0,,,,,
B007Y06Z4O,2022,3,5,1,Value for money,4.4,49:40.2,,,,,
B007Y06Z4O,2022,3,5,2,Scent,4.2,49:40.2,,,,,
B007Y06Z4O,2022,3,5,3,Moisturizing,4.1,49:40.2,,,,,
B076JK8PXX,2022,3,5,1,Softness,4.8,49:46.5,,,,,
B076JK8PXX,2022,3,5,2,Scent,4.8,49:46.5,,,,,
B076JK8PXX,2022,3,5,3,Moisturizing,4.6,49:46.5,,,,,
B08NVK6NS6,2022,3,5,1,Scent,4.1,49:53.6,,,,,
B08NVK6NS6,2022,3,5,2,Softness,3.9,49:53.6,,,,,
B08NVK6NS6,2022,3,5,3,Light weight,3.9,49:53.6,,,,,
B08NVK6NS6,2022,3,5,4,Moisturizing,3.8,49:53.6,,,,,
B081J3P3LH,2022,3,5,1,Softness,4.6,50:00.8,,,,,
B081J3P3LH,2022,3,5,2,Moisturizing,4.4,50:00.8,,,,,
B081J3P3LH,2022,3,5,3,Scent,3.7,50:00.8,,,,,
B08SSPQH1C,2022,3,5,1,Scent,4.3,50:10.6,,,,,
B08SSPQH1C,2022,3,5,2,Softness,4.1,50:10.6,,,,,
B08SSPQH1C,2022,3,5,3,Value for money,3.9,50:10.6,,,,,
B08SSPQH1C,2022,3,5,4,Moisturizing,3.8,50:10.6,,,,,
B08SSPQH1C,2022,3,5,5,Volume control,3,50:10.6,,,,,
B01M0OX5NU,2022,3,5,1,Value for money,4.4,50:18.6,,,,,
B01M0OX5NU,2022,3,5,2,Scent,4.3,50:18.6,,,,,
B01M0OX5NU,2022,3,5,3,Drying power,4.2,50:18.6,,,,,
B01M0OX5NU,2022,3,5,4,Volume control,4.1,50:18.6,,,,,
B01M0OX5NU,2022,3,5,5,Moisturizing,4,50:18.6,,,,,
B01M0OX5NU,2022,3,5,6,Sheerness,3.8,50:18.6,,,,,
B0861HX1HL,2022,3,5,1,Volume control,4.1,50:26.3,,,,,
B0861HX1HL,2022,3,5,2,Moisturizing,3.9,50:26.3,,,,,
B0861HX1HL,2022,3,5,3,Scent,3.8,50:26.3,,,,,
B0861HX1HL,2022,3,5,4,Softness,3.7,50:26.3,,,,,
B013SRDRBA,2022,3,5,1,Value for money,4.6,50:33.1,,,,,
B013SRDRBA,2022,3,5,2,Scent,4.6,50:33.1,,,,,
B013SRDRBA,2022,3,5,3,Moisturizing,4.5,50:33.1,,,,,
B002LMHC3S,2022,3,5,1,Value for money,4.6,50:48.0,,,,,
B002LMHC3S,2022,3,5,2,Scent,4.5,50:48.0,,,,,
B002LMHC3S,2022,3,5,3,Moisturizing,4.4,50:48.0,,,,,
B07NWZK8PF,2022,3,5,1,Moisturizing,4.6,50:54.8,,,,,
B07NWZK8PF,2022,3,5,2,Scent,4.6,50:54.8,,,,,
B07NWZK8PF,2022,3,5,3,Value for money,4.2,50:54.8,,,,,
B001ARP2LY,2022,3,5,1,Scent,4.2,51:02.2,,,,,
B001ARP2LY,2022,3,5,2,Value for money,3.9,51:02.2,,,,,
B00JGQ5RMU,2022,3,5,1,Value for money,4.3,51:15.8,,,,,
B00JGQ5RMU,2022,3,5,2,Softness,4,51:15.8,,,,,
B00JGQ5RMU,2022,3,5,3,Moisturizing,3.5,51:15.8,,,,,
B00JGQ5RMU,2022,3,5,4,Scent,3.5,51:15.8,,,,,
B078K4PKKR,2022,3,5,1,Scent,4.2,51:29.2,,,,,
B078K4PKKR,2022,3,5,2,Softness,4.1,51:29.2,,,,,
B078K4PKKR,2022,3,5,3,Moisturizing,4.1,51:29.2,,,,,
B078K4PKKR,2022,3,5,4,Value for money,4,51:29.2,,,,,
B07M5PF4LP,2022,3,5,1,Moisturizing,4.8,51:36.7,,,,,
B07M5PF4LP,2022,3,5,2,Softness,4.7,51:36.7,,,,,
B07M5PF4LP,2022,3,5,3,Scent,4.6,51:36.7,,,,,
B079RJ4Y7B,2022,3,5,1,Value for money,4.3,51:44.7,,,,,
B079RJ4Y7B,2022,3,5,2,Moisturizing,4.1,51:44.7,,,,,
B079RJ4Y7B,2022,3,5,3,Softness,4,51:44.7,,,,,
B079RJ4Y7B,2022,3,5,4,Scent,4,51:44.7,,,,,
B079RJ4Y7B,2022,3,5,5,Sheerness,3.8,51:44.7,,,,,
B084BW599K,2022,3,5,1,Scent,3.7,51:51.7,,,,,
B084BW599K,2022,3,5,2,Value for money,3.5,51:51.7,,,,,
B084BW599K,2022,3,5,3,Softness,3.5,51:51.7,,,,,
B00IW2AYN6,2022,3,5,1,Scent,4.5,51:59.2,,,,,
B00IW2AYN6,2022,3,5,2,Value for money,4.3,51:59.2,,,,,
B00IW2AYN6,2022,3,5,3,Volume control,4.3,51:59.2,,,,,
B00IW2AYN6,2022,3,5,4,Softness,4.1,51:59.2,,,,,
B09379FRDK,2022,3,5,1,Scent,4.6,52:07.2,,,,,
B09379FRDK,2022,3,5,2,Softness,3.8,52:07.2,,,,,
B09379FRDK,2022,3,5,3,Moisturizing,3.4,52:07.2,,,,,
B09F8N1LW9,2022,3,5,1,Drying power,5,52:14.7,,,,,
B09F8N1LW9,2022,3,5,2,Scent,4.3,52:14.7,,,,,
B09F8N1LW9,2022,3,5,3,Softness,4,52:14.7,,,,,
B09F8N1LW9,2022,3,5,4,Moisturizing,3.9,52:14.7,,,,,
B09F8N1LW9,2022,3,5,5,Value for money,3.5,52:14.7,,,,,
B00597U3HE,2022,3,5,1,Scent,4.4,52:21.8,,,,,
B00597U3HE,2022,3,5,2,Moisturizing,4.3,52:21.8,,,,,
B00597U3HE,2022,3,5,3,Value for money,3.9,52:21.8,,,,,
B08D7J83PZ,2022,3,5,1,Value for money,4.5,52:31.4,,,,,
B08D7J83PZ,2022,3,5,2,Scent,4.4,52:31.4,,,,,
B08D7J83PZ,2022,3,5,3,Softness,4.3,52:31.4,,,,,
B08D7J83PZ,2022,3,5,4,Moisturizing,4.3,52:31.4,,,,,
B076DL1VLG,2022,3,5,1,Scent,4,52:39.3,,,,,
B076DL1VLG,2022,3,5,2,Value for money,3.9,52:39.3,,,,,
B076DL1VLG,2022,3,5,3,Softness,3.8,52:39.3,,,,,
B076DL1VLG,2022,3,5,4,Moisturizing,3.6,52:39.3,,,,,
B08LHX5QG7,2022,3,5,1,Value for money,4.4,52:46.8,,,,,
B08LHX5QG7,2022,3,5,2,Moisturizing,4.2,52:46.8,,,,,
B08LHX5QG7,2022,3,5,3,Scent,4.2,52:46.8,,,,,
B07CJ61W74,2022,3,5,1,Moisturizing,4.3,52:54.0,,,,,
B07CJ61W74,2022,3,5,2,Scent,4.3,52:54.0,,,,,
B07CJ61W74,2022,3,5,3,Value for money,4.1,52:54.0,,,,,
B07NH3RFN2,2022,3,5,1,Value for money,4.7,53:01.5,,,,,
B07NH3RFN2,2022,3,5,2,Easy to use,4.6,53:01.5,,,,,
B07NH3RFN2,2022,3,5,3,Scent,4.5,53:01.5,,,,,
B01BFKIJ06,2022,3,5,1,Scent,4.3,53:17.0,,,,,
B01BFKIJ06,2022,3,5,2,Durability,4.2,53:17.0,,,,,
B01BFKIJ06,2022,3,5,3,Softness,4.2,53:17.0,,,,,
B01BFKIJ06,2022,3,5,4,Moisturizing,4.2,53:17.0,,,,,
B01BFKIJ06,2022,3,5,5,Drying power,4.1,53:17.0,,,,,
B01BFKIJ06,2022,3,5,6,Volume control,4.1,53:17.0,,,,,
B0038TXGL0,2022,3,5,1,Scent,4.1,53:25.3,,,,,
B0038TXGL0,2022,3,5,2,Softness,4.1,53:25.3,,,,,
B0038TXGL0,2022,3,5,3,Moisturizing,4.1,53:25.3,,,,,
B08P5Y9KQG,2022,3,5,1,Scent,4,53:33.1,,,,,
B08P5Y9KQG,2022,3,5,2,Softness,4,53:33.1,,,,,
B08P5Y9KQG,2022,3,5,3,Moisturizing,3.8,53:33.1,,,,,
B008OL3WZC,2022,3,5,1,Value for money,3.6,53:50.4,,,,,
B008OL3WZC,2022,3,5,2,Scent,3.5,53:50.4,,,,,
B008OL3WZC,2022,3,5,3,Softness,3,53:50.4,,,,,
B00IK1CJZU,2022,3,5,1,Scent,4.4,53:58.6,,,,,
B00IK1CJZU,2022,3,5,2,Moisturizing,4.4,53:58.6,,,,,
B00IK1CJZU,2022,3,5,3,Sheerness,4.3,53:58.6,,,,,
B00IK1CJZU,2022,3,5,4,Value for money,4.2,53:58.6,,,,,
B00IK1CJZU,2022,3,5,5,For traveling,4,53:58.6,,,,,
B094F7D4HS,2022,3,5,1,Scent,4.2,54:07.8,,,,,
B094F7D4HS,2022,3,5,2,Softness,4.2,54:07.8,,,,,
B094F7D4HS,2022,3,5,3,Moisturizing,4.2,54:07.8,,,,,
B094F7D4HS,2022,3,5,4,Value for money,4.2,54:07.8,,,,,
B00597QNBY,2022,3,5,1,Softness,4.6,54:15.8,,,,,
B00597QNBY,2022,3,5,2,Scent,4.4,54:15.8,,,,,
B00597QNBY,2022,3,5,3,Moisturizing,4.3,54:15.8,,,,,
B00597QNBY,2022,3,5,4,Value for money,4.2,54:15.8,,,,,
B00597U3HE,2022,3,5,1,Scent,4.4,54:23.0,,,,,
B00597U3HE,2022,3,5,2,Moisturizing,4.3,54:23.0,,,,,
B00597U3HE,2022,3,5,3,Value for money,3.9,54:23.0,,,,,
B07TJLT4W1,2022,3,5,1,Scent,4.3,54:31.2,,,,,
B07TJLT4W1,2022,3,5,2,Softness,4.2,54:31.2,,,,,
B07TJLT4W1,2022,3,5,3,Value for money,4.1,54:31.2,,,,,
B07TJLT4W1,2022,3,5,4,For sensitive skin,4.1,54:31.2,,,,,
B0713PYLJS,2022,3,5,1,Softness,4.4,54:38.5,,,,,
B0713PYLJS,2022,3,5,2,Scent,4.4,54:38.5,,,,,
B0713PYLJS,2022,3,5,3,Moisturizing,4.4,54:38.5,,,,,
B0713PYLJS,2022,3,5,4,Value for money,4.2,54:38.5,,,,,
B072QXWXS6,2022,3,5,1,Scent,4.4,54:46.8,,,,,
B072QXWXS6,2022,3,5,2,For sensitive skin,4.4,54:46.8,,,,,
B072QXWXS6,2022,3,5,3,Value for money,4.2,54:46.8,,,,,
B072QXWXS6,2022,3,5,4,Softness,4.2,54:46.8,,,,,
B072QXWXS6,2022,3,5,5,Moisturizing,4,54:46.8,,,,,
B07HRNLW6V,2022,3,5,1,Scent,4.1,54:54.1,,,,,
B07HRNLW6V,2022,3,5,2,Drying power,4,54:54.1,,,,,
B07HRNLW6V,2022,3,5,3,Softness,3.8,54:54.1,,,,,
B07HRNLW6V,2022,3,5,4,Moisturizing,3.8,54:54.1,,,,,
B0861HCQLQ,2022,3,5,1,Scent,4.9,55:01.5,,,,,
B0861HCQLQ,2022,3,5,2,Softness,4.4,55:01.5,,,,,
B0861HCQLQ,2022,3,5,3,Moisturizing,4.4,55:01.5,,,,,
B06Y4HMJTM,2022,3,5,1,Softness,5,55:07.9,,,,,
B06Y4HMJTM,2022,3,5,2,Value for money,4.9,55:07.9,,,,,
B06Y4HMJTM,2022,3,5,3,Scent,4.9,55:07.9,,,,,
B06Y4HMJTM,2022,3,5,4,Volume control,4.8,55:07.9,,,,,
B08BTKBVWT,2022,3,5,1,Scent,4.4,55:15.4,,,,,
B08BTKBVWT,2022,3,5,2,Softness,4.4,55:15.4,,,,,
B08BTKBVWT,2022,3,5,3,Easy to use,4.1,55:15.4,,,,,
B08BTKBVWT,2022,3,5,4,Value for money,3.9,55:15.4,,,,,
B08BTKBVWT,2022,3,5,5,Moisturizing,3.8,55:15.4,,,,,
B08BTKBVWT,2022,3,5,6,Sheerness,3.2,55:15.4,,,,,
B076S6KMY9,2022,3,5,1,Scent,4.1,55:23.7,,,,,
B076S6KMY9,2022,3,5,2,Sheerness,4,55:23.7,,,,,
B076S6KMY9,2022,3,5,3,Softness,3.8,55:23.7,,,,,
B076S6KMY9,2022,3,5,4,Moisturizing,3.8,55:23.7,,,,,
B076S6KMY9,2022,3,5,5,Value for money,3.6,55:23.7,,,,,
B0792SP2H6,2022,3,5,1,Scent,4.6,55:31.4,,,,,
B0792SP2H6,2022,3,5,2,Moisturizing,4.3,55:31.4,,,,,
B0792SP2H6,2022,3,5,3,Value for money,4.2,55:31.4,,,,,
B0792SP2H6,2022,3,5,4,Softness,3.8,55:31.4,,,,,
B09D253JW4,2022,3,5,1,Value for money,5,55:38.9,,,,,
B09D253JW4,2022,3,5,2,Scent,4.8,55:38.9,,,,,
B09D253JW4,2022,3,5,3,Moisturizing,4.8,55:38.9,,,,,
B0016JDLO6,2022,3,5,1,Softness,4.5,55:46.5,,,,,
B0016JDLO6,2022,3,5,2,Scent,4.5,55:46.5,,,,,
B0016JDLO6,2022,3,5,3,Value for money,4.2,55:46.5,,,,,
B093431L7Y,2022,3,5,1,Scent,4.6,55:53.7,,,,,
B093431L7Y,2022,3,5,2,Value for money,4.3,55:53.7,,,,,
B093431L7Y,2022,3,5,3,Moisturizing,4.2,55:53.7,,,,,
B093431L7Y,2022,3,5,4,Softness,4.1,55:53.7,,,,,
B000TGA2TE,2022,3,5,1,Volume control,3.7,56:01.3,,,,,
B000TGA2TE,2022,3,5,2,Sheerness,3.6,56:01.3,,,,,
B000TGA2TE,2022,3,5,3,Scent,3.6,56:01.3,,,,,
B000TGA2TE,2022,3,5,4,Softness,3.4,56:01.3,,,,,
B000TGA2TE,2022,3,5,5,Value for money,3.3,56:01.3,,,,,
B000TGA2TE,2022,3,5,6,Moisturizing,3.2,56:01.3,,,,,
B0038TXGL0,2022,3,5,1,Scent,4.1,56:17.7,,,,,
B0038TXGL0,2022,3,5,2,Softness,4.1,56:17.7,,,,,
B0038TXGL0,2022,3,5,3,Moisturizing,4.1,56:17.7,,,,,
B0743CZWCP,2022,3,5,1,Scent,4.3,56:26.0,,,,,
B0743CZWCP,2022,3,5,2,Sheerness,4.2,56:26.0,,,,,
B0743CZWCP,2022,3,5,3,Moisturizing,3.8,56:26.0,,,,,
B0743CZWCP,2022,3,5,4,Softness,3.7,56:26.0,,,,,
B00BSBW90Y,2022,3,5,1,Softness,4.7,57:06.5,,,,,
B00BSBW90Y,2022,3,5,2,Sheerness,4.7,57:06.5,,,,,
B00BSBW90Y,2022,3,5,3,Moisturizing,4.6,57:06.5,,,,,
B00BSBW90Y,2022,3,5,4,Scent,4.3,57:06.5,,,,,
B00BSBW90Y,2022,3,5,5,Value for money,4,57:06.5,,,,,
B084C2PC69,2022,3,5,1,Scent,4.4,57:14.5,,,,,
B084C2PC69,2022,3,5,2,Value for money,4,57:14.5,,,,,
B084C2PC69,2022,3,5,3,Moisturizing,3.7,57:14.5,,,,,
B09BKNQWYM,2022,3,5,1,Scent,3.8,57:22.1,,,,,
B09BKNQWYM,2022,3,5,2,Value for money,3.4,57:22.1,,,,,
B07KL9Z3PB,2022,3,5,1,Scent,4.6,57:28.5,,,,,
B07KL9Z3PB,2022,3,5,2,Value for money,4.4,57:28.5,,,,,
B07KL9Z3PB,2022,3,5,3,Moisturizing,4,57:28.5,,,,,
B07NP2SJMZ,2022,3,5,1,Scent,4.3,57:37.1,,,,,
B07NP2SJMZ,2022,3,5,2,Volume control,4,57:37.1,,,,,
B07NP2SJMZ,2022,3,5,3,Softness,4,57:37.1,,,,,
B07NP2SJMZ,2022,3,5,4,Moisturizing,3.9,57:37.1,,,,,
B07NP2SJMZ,2022,3,5,5,Value for money,3.8,57:37.1,,,,,
B07K92RDV3,2022,3,5,1,Scent,4.5,57:44.9,,,,,
B07K92RDV3,2022,3,5,2,Moisturizing,4.4,57:44.9,,,,,
B07K92RDV3,2022,3,5,3,Softness,4.3,57:44.9,,,,,
B08SSGQJS7,2022,3,5,1,Scent,4.2,58:02.3,,,,,
B08SSGQJS7,2022,3,5,2,Value for money,4.2,58:02.3,,,,,
B08SSGQJS7,2022,3,5,3,Moisturizing,4,58:02.3,,,,,
B086CP746H,2022,3,5,1,Scent,4.1,58:10.6,,,,,
B086CP746H,2022,3,5,2,Value for money,3.9,58:10.6,,,,,
B086CP746H,2022,3,5,3,Light weight,3.8,58:10.6,,,,,
B086CP746H,2022,3,5,4,Moisturizing,3.5,58:10.6,,,,,
B086CP746H,2022,3,5,5,Volume control,3.2,58:10.6,,,,,
B086CP746H,2022,3,5,6,Softness,2.5,58:10.6,,,,,
B086CS8YXB,2022,3,5,1,Value for money,4.5,58:26.3,,,,,
B086CS8YXB,2022,3,5,2,Scent,4.4,58:26.3,,,,,
B086CS8YXB,2022,3,5,3,Moisturizing,4.4,58:26.3,,,,,
B00P9PUTDY,2022,3,5,1,Scent,4.2,58:34.0,,,,,
B00P9PUTDY,2022,3,5,2,Value for money,4.1,58:34.0,,,,,
B00P9PUTDY,2022,3,5,3,Sheerness,4,58:34.0,,,,,
B00P9PUTDY,2022,3,5,4,Moisturizing,4,58:34.0,,,,,
B0857LTYZ2,2022,3,5,1,Scent,4.6,58:42.5,,,,,
B0857LTYZ2,2022,3,5,2,Moisturizing,4.6,58:42.5,,,,,
B0857LTYZ2,2022,3,5,3,Softness,4.6,58:42.5,,,,,
B0019LP8UQ,2022,3,5,1,Softness,4.7,58:50.4,,,,,
B0019LP8UQ,2022,3,5,2,Scent,4.6,58:50.4,,,,,
B0019LP8UQ,2022,3,5,3,Moisturizing,4.6,58:50.4,,,,,
B015UVKKSU,2022,3,5,1,Softness,4.4,59:04.9,,,,,
B015UVKKSU,2022,3,5,2,Moisturizing,3.7,59:04.9,,,,,
B015UVKKSU,2022,3,5,3,Scent,3.5,59:04.9,,,,,
B00BAY0CUI,2022,3,5,1,Moisturizing,4.1,59:12.2,,,,,
B00BAY0CUI,2022,3,5,2,Scent,3.2,59:12.2,,,,,
B00BAY0CUI,2022,3,5,3,Value for money,2.5,59:12.2,,,,,
B017GGC9BI,2022,3,5,1,Scent,4.1,59:21.5,,,,,
B017GGC9BI,2022,3,5,2,Softness,4,59:21.5,,,,,
B017GGC9BI,2022,3,5,3,Value for money,3.6,59:21.5,,,,,
B001UGL84U,2022,3,5,1,Value for money,4.4,59:29.9,,,,,
B001UGL84U,2022,3,5,2,Moisturizing,4.1,59:29.9,,,,,
B001UGL84U,2022,3,5,3,Scent,4,59:29.9,,,,,
B084DVTLKT,2022,3,5,1,Scent,3.9,59:43.7,,,,,
B084DVTLKT,2022,3,5,2,Moisturizing,3.8,59:43.7,,,,,
B084DVTLKT,2022,3,5,3,Value for money,3.2,59:43.7,,,,,
B07VSXNR2Z,2022,3,5,1,Softness,4.1,59:55.8,,,,,
B07VSXNR2Z,2022,3,5,2,Ingredient quality,4.1,59:55.8,,,,,
B07VSXNR2Z,2022,3,5,3,Moisturizing,4,59:55.8,,,,,
B07VSXNR2Z,2022,3,5,4,Scent,3.7,59:55.8,,,,,
B07XBRP7RG,2022,3,5,1,Scent,3.9,00:03.2,,,,,
B07XBRP7RG,2022,3,5,2,Value for money,3.4,00:03.2,,,,,
B08SSPQGZW,2022,3,5,1,Scent,4,00:11.6,,,,,
B08SSPQGZW,2022,3,5,2,Moisturizing,3.8,00:11.6,,,,,
B08SSPQGZW,2022,3,5,3,Value for money,3.6,00:11.6,,,,,
B00V5K0C9S,2022,3,5,1,Softness,4.3,00:20.2,,,,,
B00V5K0C9S,2022,3,5,2,Moisturizing,4.1,00:20.2,,,,,
B00V5K0C9S,2022,3,5,3,Scent,4,00:20.2,,,,,
B00V5K0C9S,2022,3,5,4,Value for money,3.8,00:20.2,,,,,
B00CGPMEAQ,2022,3,5,1,Sheerness,4,00:29.1,,,,,
B00CGPMEAQ,2022,3,5,2,Scent,3.8,00:29.1,,,,,
B00CGPMEAQ,2022,3,5,3,Softness,3.6,00:29.1,,,,,
B00CGPMEAQ,2022,3,5,4,Moisturizing,3.5,00:29.1,,,,,
B0842YD1CX,2022,3,5,1,Easy to use,4.6,00:38.0,,,,,
B0842YD1CX,2022,3,5,2,Value for money,4.1,00:38.0,,,,,
B0842YD1CX,2022,3,5,3,Scent,4,00:38.0,,,,,
B0842YD1CX,2022,3,5,4,Softness,4,00:38.0,,,,,
B0842YD1CX,2022,3,5,5,Moisturizing,4,00:38.0,,,,,
B0842YD1CX,2022,3,5,6,Sheerness,3.9,00:38.0,,,,,
B01N16XHPL,2022,3,5,1,Moisturizing,4.1,00:58.8,,,,,
B01N16XHPL,2022,3,5,2,Scent,3.7,00:58.8,,,,,
B07PDM4HPL,2022,3,5,1,Softness,4.9,01:07.6,,,,,
B07PDM4HPL,2022,3,5,2,Value for money,4.5,01:07.6,,,,,
B07PDM4HPL,2022,3,5,3,Scent,4.5,01:07.6,,,,,
B07PDM4HPL,2022,3,5,4,Moisturizing,4.4,01:07.6,,,,,
B01MDTVV6T,2022,3,5,1,Value for money,4.5,01:16.8,,,,,
B01MDTVV6T,2022,3,5,2,Scent,4.5,01:16.8,,,,,
B01MDTVV6T,2022,3,5,3,Moisturizing,4.4,01:16.8,,,,,
B07SFLZY12,2022,3,5,1,Softness,4.2,01:26.0,,,,,
B07SFLZY12,2022,3,5,2,Moisturizing,4.2,01:26.0,,,,,
B07SFLZY12,2022,3,5,3,Value for money,3.9,01:26.0,,,,,
